PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
,,,,,,,,18:09:38.299109
,,,,,,,,18:09:38.300110
,,,,,,,,18:09:38.621740
,,,,,,,,18:09:38.818547
,,,,,,,,18:09:39.011726
,,,,,,,,18:09:39.209412
,,,,,,,,18:09:39.419482
,,,,,,,,18:09:39.618778
,,,,,,,,18:09:39.819451
,,,,,,,,18:09:40.021430
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:40.222252
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:40.429484
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:40.628842
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:40.831567
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:41.039394
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:41.239580
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:41.439184
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:41.639607
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:41.839454
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:42.040989
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:42.238919
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:42.451405
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:42.654343
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:42.849759
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:43.099691
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.49,18:09:43.319340
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:43.522889
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:43.729093
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:43.941478
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:44.141590
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:44.344892
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:44.552570
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:44.753950
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.48,18:09:44.989424
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:45.202165
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:45.409430
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:45.609425
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:45.808936
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:46.009707
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:46.209849
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:46.429199
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.48,18:09:46.628917
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:46.839019
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:47.039775
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:47.239826
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:47.450524
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:47.652692
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:47.852653
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:48.050590
0.00,0.00,0.00,349.41,45.00,32.00,357.90,24.50,18:09:48.352351
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:48.700044
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:48.909584
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:49.119920
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:49.320090
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:49.523157
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:49.719558
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:49.920496
0.00,0.00,0.00,355.76,45.00,32.00,357.90,24.50,18:09:50.120080
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:50.329946
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:50.531699
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:50.729970
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:50.931958
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:51.140105
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:51.342690
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:51.540182
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:51.750006
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:51.939772
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:52.129801
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:52.339849
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:52.539852
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:52.742769
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:52.939978
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:53.130276
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.50,18:09:53.340032
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:53.540272
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:53.739566
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:53.939593
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:54.150351
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:54.394738
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:54.599679
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:54.801868
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:54.999955
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:55.210206
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:55.410367
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:55.610264
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:55.814334
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:56.025057
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:56.229944
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:56.429984
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:56.640285
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:56.842784
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:57.050498
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:57.299598
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:57.501099
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:57.699812
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:57.900565
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:58.103126
0.00,0.00,0.00,349.41,46.00,32.00,357.90,24.48,18:09:58.321948
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:58.520341
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:58.720410
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:58.909677
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:59.109720
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:59.320743
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:59.520461
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:59.730396
8.00,32.23,10.24,355.76,46.00,32.00,357.80,24.48,18:09:59.930694
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:00.130333
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:00.330128
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:00.530033
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:00.740240
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:00.940518
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:01.140739
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:01.352355
7.00,956.08,10.24,349.41,46.00,32.00,357.80,24.48,18:10:01.551546
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:01.750590
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:01.960533
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:02.180960
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:02.410383
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:02.610562
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:02.810334
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:03.010638
7.00,1305.22,10.24,349.41,46.00,32.00,357.80,24.48,18:10:03.222760
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:03.420514
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:03.620180
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:03.820268
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:04.030324
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:04.230765
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:04.430743
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:04.630657
12.00,2286.69,20.47,349.41,45.00,32.00,356.60,24.48,18:10:04.840605
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:05.050443
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:05.242504
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:05.450468
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:05.651417
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:05.852561
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:06.080695
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:06.310824
13.00,4261.36,20.47,349.41,48.00,32.00,356.60,24.50,18:10:06.512156
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:06.710456
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:06.910731
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:07.120819
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:07.320724
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:07.520897
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:07.731393
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:07.931119
16.00,5038.73,10.24,349.41,51.00,32.00,356.60,24.48,18:10:08.130429
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:08.331061
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:08.530766
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:08.730996
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:08.941050
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:09.141213
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:09.340351
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:09.540438
16.00,5048.74,10.24,349.41,50.00,32.00,356.60,24.49,18:10:09.750960
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:09.954085
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:10.151092
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:10.391329
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:10.601939
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:10.800404
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:11.001369
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:11.201223
17.00,5071.20,10.24,349.41,49.00,32.00,356.60,24.50,18:10:11.401229
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:11.600675
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:11.800411
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:12.000575
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:12.210852
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:12.412625
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:12.610483
27.00,4983.79,15.35,349.41,49.00,32.00,356.60,24.48,18:10:12.811315
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:13.010360
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:13.201305
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:13.400778
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:13.602966
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:13.800619
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:14.000651
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:14.202794
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:14.400815
33.00,5086.34,15.35,349.41,48.00,32.00,355.90,24.49,18:10:14.610952
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:14.811420
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:15.021182
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:15.222055
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:15.420746
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:15.631039
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:15.831200
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:16.030853
41.00,5105.62,20.47,349.41,48.00,32.00,355.90,24.48,18:10:16.233406
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:16.430697
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:16.641659
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:16.841309
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:17.041718
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:17.254585
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:17.450760
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:17.651682
51.00,5279.95,30.71,349.41,47.00,32.00,355.90,24.49,18:10:17.882333
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:18.091646
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:18.331931
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:18.531650
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:18.731585
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:18.931420
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:19.131143
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:19.331039
54.00,5397.14,30.71,349.41,47.00,32.00,355.90,24.48,18:10:19.543541
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:19.741098
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:19.941437
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:20.141848
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:20.341223
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:20.552506
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:20.751558
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:20.991763
54.00,5394.45,30.71,349.41,48.00,32.00,355.90,24.49,18:10:21.181989
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:21.401836
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:21.610849
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:21.811066
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:22.011540
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:22.210964
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:22.432008
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:22.630944
54.00,5398.36,30.71,349.41,47.00,32.00,355.40,24.48,18:10:22.841739
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:23.041424
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:23.244838
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:23.441269
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:23.691458
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:23.911839
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:24.111906
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:24.322471
54.00,5393.48,30.71,349.41,48.00,32.00,355.40,24.49,18:10:24.521770
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:24.721385
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:24.931957
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:25.131589
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:25.332153
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:25.531352
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:25.741726
54.00,5404.46,30.71,349.41,47.00,32.00,355.40,24.49,18:10:25.941631
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:26.151324
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:26.341569
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:26.551454
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:26.751681
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:26.951532
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:27.151817
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:27.382016
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:27.592212
55.00,5390.06,30.71,349.41,48.00,32.00,355.20,24.48,18:10:27.791422
55.00,5384.44,30.71,349.41,48.00,32.00,355.20,24.50,18:10:27.993161
55.00,5384.44,30.71,349.41,48.00,32.00,355.20,24.50,18:10:28.194348
55.00,5384.44,30.71,349.41,48.00,32.00,355.20,24.50,18:10:28.403914
55.00,5384.44,30.71,349.41,48.00,32.00,355.20,24.50,18:10:28.611779
